,Unnamed: 0,db_id,original_sql,template
0,0,job,SELECT * FROM cast_info ci WHERE ci.person_id=172968;,0
999,999,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.production_year>1976 AND ci.role_id<10;",3
1000,1000,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_id<41793 AND ci.person_id>2062673 AND ci.role_id>2;",4
1001,1001,job,SELECT * FROM cast_info ci WHERE ci.person_id=2737620;,0
1002,1002,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id=20176 AND mc.company_type_id=1;",4
1003,1003,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id<14526;",7
1004,1004,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year=2013 AND mk.keyword_id>5408;",8
1005,1005,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<674;,5
1006,1006,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year>1992 AND mk.keyword_id<3;",9
1007,1007,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND t.production_year>1994 AND ci.role_id>4;",2
1008,1008,job,SELECT * FROM title t WHERE t.kind_id>3 AND t.production_year=1962;,10
1009,1009,job,SELECT * FROM movie_companies mc WHERE mc.company_id=2788;,6
1010,1010,job,SELECT * FROM movie_companies mc WHERE mc.company_id<61606 AND mc.company_type_id<2;,6
1011,1011,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id=1 AND t.production_year<1974 AND mi.info_type_id>3;",1
1012,1012,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id>2 AND mk.keyword_id>7768;",7
1013,1013,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id<4 AND t.production_year=1961 AND mc.company_id>31;",4
1014,1014,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year>2010 AND mi_idx.info_type_id>101 AND mk.keyword_id<10780;",9
1015,1015,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year>2002 AND mk.keyword_id=43106;",9
1016,1016,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id>1933777 AND ci.role_id>1;",2
1017,1017,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=2008 AND mi_idx.info_type_id<101;",3
1018,1018,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_id>74600 AND mc.company_type_id=2 AND ci.person_id>2057778 AND ci.role_id>1;",4
1019,1019,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id<7 AND t.production_year>2005 AND ci.person_id<2558091;",2
1020,1020,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year=2011 AND mc.company_id<6 AND mc.company_type_id=2 AND mi_idx.info_type_id=100;",4
1021,1021,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year=2006 AND mc.company_type_id=1 AND mi_idx.info_type_id>100;",4
1022,1022,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.production_year<1969 AND ci.role_id<3;",3
1023,1023,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id<7 AND mc.company_id=33188;",4
1024,1024,job,SELECT * FROM title t WHERE t.kind_id=2 AND t.production_year=2003;,10
1025,1025,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id>1 AND t.production_year>2007 AND mi.info_type_id<4 AND mk.keyword_id>750;",8
1026,1026,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year>2010 AND mc.company_id>3755 AND mc.company_type_id<2;",4
1027,1027,job,SELECT * FROM movie_companies mc WHERE mc.company_id=39418;,6
1028,1028,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id=7 AND t.production_year=2005 AND mc.company_id<17738 AND ci.person_id>2037695 AND ci.role_id=2;",4
1029,1029,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id>1 AND t.production_year>2010 AND ci.person_id<616360;",3
1030,1030,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>36535;,5
1031,1031,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year>1996 AND ci.person_id<3477122 AND ci.role_id>2;",3
1032,1032,job,SELECT * FROM cast_info ci WHERE ci.person_id>2462788 AND ci.role_id>3;,0
1033,1033,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year>1982 AND mi_idx.info_type_id<100;",9
1034,1034,job,SELECT * FROM movie_companies mc WHERE mc.company_id>20062 AND mc.company_type_id<2;,6
1035,1035,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND mk.keyword_id>4398;",3
1036,1036,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id<127102 AND mc.company_type_id=1;",4
1037,1037,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id>1 AND mk.keyword_id<11501;",7
1038,1038,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=7 AND mk.keyword_id=1291;",7
1039,1039,job,SELECT * FROM cast_info ci WHERE ci.person_id<743776 AND ci.role_id>2;,0
1040,1040,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.production_year<2001 AND mc.company_id=11367 AND mc.company_type_id>1;",4
1041,1041,job,"SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year<2002 AND mi_idx.info_type_id=101;",9
1042,1042,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>419;,5
1043,1043,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND ci.role_id=2;",3
1044,1044,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year=1978 AND mi_idx.info_type_id<100;",4
1045,1045,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year<2001 AND mc.company_id<166 AND mc.company_type_id>1;",4
1046,1046,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id>4 AND t.production_year=1973 AND mi.info_type_id=2 AND mi_idx.info_type_id=100;",8
1047,1047,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id<7 AND t.production_year<1997 AND mi.info_type_id<3;",3
1048,1048,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.production_year=1984 AND mc.company_id>483 AND mc.company_type_id>1;",4
1049,1049,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND mc.company_id<1427 AND mc.company_type_id<2;",4
1050,1050,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<26843;,5
1051,1051,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=10635;,5
1052,1052,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<13046;,5
1053,1053,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=4 AND t.production_year=2010 AND mi_idx.info_type_id=100;",3
1054,1054,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_id<55195 AND mc.company_type_id<2;",4
1055,1055,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND ci.person_id<3510664;",2
1056,1056,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>5689;,5
1057,1057,job,SELECT * FROM cast_info ci WHERE ci.person_id<4022918;,0
1058,1058,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year<1974 AND ci.role_id=8;",2
1059,1059,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id<7 AND t.production_year<1996 AND ci.person_id<23733;",2
1060,1060,job,SELECT * FROM movie_companies mc WHERE mc.company_id<56761;,6
1061,1061,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND mc.company_id>19 AND mi.info_type_id>8;",4
1062,1062,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND mc.company_id=59181 AND mi.info_type_id<16;",4
1063,1063,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id>3483;",7
1064,1064,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=2 AND t.production_year=1982;",8
1065,1065,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id<8637;",7
1066,1066,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND t.production_year>1979 AND ci.person_id<2743948 AND ci.role_id>1;",2
1067,1067,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<3 AND t.production_year>2005 AND mi.info_type_id=8 AND mi_idx.info_type_id<101;",8
1068,1068,job,SELECT * FROM movie_companies mc WHERE mc.company_id>47157;,6
1069,1069,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year=2005 AND ci.person_id=1213931 AND ci.role_id<2;",2
1070,1070,job,SELECT * FROM cast_info ci WHERE ci.person_id>2244023 AND ci.role_id=3;,0
1071,1071,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND mk.keyword_id=359;",9
1072,1072,job,SELECT * FROM cast_info ci WHERE ci.person_id=2715974;,0
1073,1073,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id>1 AND t.production_year<1989;",9
1074,1074,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year=2002 AND mc.company_type_id=2 AND ci.person_id>40863 AND ci.role_id<3;",4
1075,1075,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year<1988 AND ci.person_id>1280035;",3
1076,1076,job,SELECT * FROM cast_info ci WHERE ci.person_id>553124;,0
1077,1077,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id=3 AND t.production_year>2008 AND mc.company_id>62004 AND mc.company_type_id>1;",4
1078,1078,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.production_year>2013 AND mc.company_id>7851;",4
1079,1079,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND t.production_year>2005 AND mc.company_id>17693 AND mc.company_type_id>1;",4
1080,1080,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id>11319 AND mc.company_type_id=1;",4
1081,1081,job,"SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year>1916 AND mi_idx.info_type_id<100;",9
1082,1082,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND mk.keyword_id<3;",9
1083,1083,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id<3784;",7
1084,1084,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year<2001 AND ci.person_id<2460586 AND ci.role_id>2 AND mk.keyword_id>3663;",3
1085,1085,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id<1052767 AND ci.role_id>4;",2
1086,1086,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year=2009 AND ci.person_id>1412687 AND ci.role_id>1;",3
1087,1087,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mi_idx.info_type_id>101 AND mk.keyword_id<14889;",9
1088,1088,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id>1 AND t.production_year<2008 AND mc.company_id<16396 AND mc.company_type_id=1 AND mi.info_type_id=2;",4
1089,1089,job,SELECT * FROM cast_info ci WHERE ci.person_id<2099065 AND ci.role_id<8;,0
1090,1090,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=1993 AND mc.company_type_id<2 AND mi_idx.info_type_id=101;",4
1091,1091,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=49207;,5
1092,1092,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=1 AND t.production_year<1995 AND mk.keyword_id>710;",7
1093,1093,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id<302 AND mc.company_type_id>1 AND mk.keyword_id<3945;",4
1094,1094,job,SELECT * FROM movie_companies mc WHERE mc.company_id<16378 AND mc.company_type_id=1;,6
1095,1095,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=4 AND mk.keyword_id<4574;",7
1096,1096,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=1946;",8
1097,1097,job,SELECT * FROM cast_info ci WHERE ci.person_id>2962276;,0
1098,1098,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=4 AND mk.keyword_id<7609;",8
1099,1099,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND mc.company_id=14060 AND mc.company_type_id=2;",4
1100,1100,job,SELECT * FROM cast_info ci WHERE ci.person_id>1800720;,0
1101,1101,job,SELECT * FROM cast_info ci WHERE ci.person_id<954352;,0
1102,1102,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id=4052079 AND ci.role_id>1;",2
1103,1103,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id<3925562 AND ci.role_id>2;",2
1104,1104,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.production_year>2005 AND mc.company_id=160 AND mc.company_type_id=1;",4
1105,1105,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year<2011 AND mc.company_type_id=2;",4
1106,1106,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year>2011 AND mc.company_id=1302 AND mc.company_type_id>1;",4
1107,1107,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id>2926768;",2
1108,1108,job,SELECT * FROM cast_info ci WHERE ci.person_id<1696471 AND ci.role_id=1;,0
1109,1109,job,SELECT * FROM cast_info ci WHERE ci.person_id=4050707;,0
1110,1110,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>4228;,5
1111,1111,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.production_year<1985 AND mc.company_id<7851;",4
1112,1112,job,SELECT * FROM movie_companies mc WHERE mc.company_id=452 AND mc.company_type_id=1;,6
1113,1113,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id<3 AND t.production_year<1988 AND mc.company_type_id=1;",4
1114,1114,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<41903;,5
1115,1115,job,SELECT * FROM cast_info ci WHERE ci.person_id=39167;,0
1116,1116,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id=4 AND mk.keyword_id=429;",3
1117,1117,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id=94995;",4
1118,1118,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id<2 AND mk.keyword_id=7121;",7
1119,1119,job,SELECT * FROM cast_info ci WHERE ci.person_id>3053908 AND ci.role_id>1;,0
1120,1120,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id>15168;",7
1121,1121,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id>2863018 AND ci.role_id>1;",2
1122,1122,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year=2009 AND mi.info_type_id<2;",8
1123,1123,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id<7 AND mc.company_id>12473;",4
1124,1124,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year<1997 AND mi.info_type_id=7;",8
1125,1125,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id<7 AND t.production_year<1994 AND mk.keyword_id<1657;",7
1126,1126,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id=1 AND mc.company_id=689;",4
1127,1127,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year<2010 AND mi.info_type_id<8;",8
1128,1128,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id<108655;",4
1129,1129,job,SELECT * FROM cast_info ci WHERE ci.person_id<210502 AND ci.role_id>1;,0
1130,1130,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_id>1376 AND mc.company_type_id=1 AND mi_idx.info_type_id<100;",4
1131,1131,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id>1 AND mc.company_id>3851 AND ci.person_id>654840 AND ci.role_id=2;",4
1132,1132,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id>2 AND t.production_year=2009 AND mi.info_type_id<3;",1
1133,1133,job,SELECT * FROM movie_companies mc WHERE mc.company_id=122 AND mc.company_type_id=1;,6
1134,1134,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id=7 AND t.production_year>2009 AND mc.company_id<33739 AND mc.company_type_id<2;",4
1135,1135,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND ci.role_id=2 AND mk.keyword_id>4038;",3
1136,1136,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=1 AND t.production_year=1969;",7
1137,1137,job,SELECT * FROM movie_companies mc WHERE mc.company_id<71473 AND mc.company_type_id=1;,6
1138,1138,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND t.production_year>1994 AND mi.info_type_id<2 AND mk.keyword_id<59123;",8
